2023-02-06T01:26:35.000000Z,19.3545,98.6507,0.48,-15.68,-48.99,-999.00,3.04,2023-02-06T01:36:29.698393Z,2.77
2023-02-06T01:26:35.000000Z,55.7402,-132.3607,0.56,-12.95,74.08,-999.00,4.41,2023-02-06T01:35:48.950000Z,2.82
2023-02-06T01:26:35.000000Z,48.8194,-78.3776,0.92,-2.82,-97.88,296.00,7.78,2023-02-06T01:34:24.350000Z,3.07
2023-02-06T01:26:35.000000Z,45.4467,-74.2528,0.93,-4.05,-96.52,-999.00,3.53,2023-02-06T01:34:22.450000Z,3.01
2023-02-06T01:26:35.000000Z,45.4448,-68.4014,0.94,3.83,-97.22,-999.00,3.42,2023-02-06T01:36:30.200000Z,3.26
2023-02-06T01:26:35.000000Z,48.7616,-112.6763,0.99,3.78,-99.47,277.00,3.77,2023-02-06T01:35:32.650000Z,2.99
2023-02-06T01:26:35.000000Z,41.0462,20.0593,0.67,-1.70,124.44,88.00,2.87,2023-02-06T01:27:45.450000Z,3.04
2023-02-06T01:26:35.000000Z,40.3253,20.0937,0.60,30.47,45.99,91.00,2.83,2023-02-06T01:27:59.600000Z,2.78
2023-02-06T01:26:35.000000Z,15.0086,-90.2442,0.96,-1.08,133.17,242.00,44.79,2023-02-06T01:32:56.050000Z,3.00
2023-02-06T01:26:35.000000Z,51.6507,-4.0792,0.66,42.65,-90.01,-999.00,1.93,2023-02-06T01:35:11.350000Z,2.57
2023-02-06T01:26:35.000000Z,64.3886,-151.7601,0.85,3.90,99.53,91.00,7.25,2023-02-06T01:33:25.158393Z,2.70
2023-02-06T01:26:35.000000Z,64.3244,-148.6080,0.93,-3.72,82.21,91.00,16.30,2023-02-06T01:33:26.108393Z,3.21
2023-02-06T01:26:35.000000Z,38.2542,-83.8328,0.97,-2.42,-62.00,-999.00,25.91,2023-02-06T01:36:32.805000Z,3.48
2023-02-06T01:26:35.000000Z,35.9402,-86.0145,0.95,2.75,101.13,-999.00,4.84,2023-02-06T01:35:58.250000Z,3.11
2023-02-06T01:26:35.000000Z,32.8882,-113.1940,0.97,0.25,-88.92,303.00,6.12,2023-02-06T01:36:32.449900Z,4.09
2023-02-06T01:26:35.000000Z,45.7426,-115.7229,0.96,6.08,-80.01,-999.00,9.14,2023-02-06T01:35:52.250000Z,2.82
2023-02-06T01:26:35.000000Z,42.2144,77.5556,0.73,-4.90,-91.17,264.00,1.46,2023-02-06T01:36:18.450000Z,2.68
2023-02-06T01:26:35.000000Z,54.6701,-5.6988,0.85,-1.83,85.21,-999.00,20.07,2023-02-06T01:36:32.050000Z,2.92
2023-02-06T01:26:35.000000Z,54.7386,-6.6257,0.86,-4.12,95.53,106.00,12.58,2023-02-06T01:36:06.500000Z,3.03
2023-02-06T01:26:35.000000Z,61.1341,-154.9291,0.97,-0.17,80.70,100.00,12.77,2023-02-06T01:33:57.450000Z,3.14
2023-02-06T01:26:35.000000Z,43.3284,-81.8707,0.51,-1.17,71.76,-999.00,0.62,2023-02-06T01:32:45.350000Z,2.91
2023-02-06T01:26:35.000000Z,36.2414,-81.1391,0.97,0.90,-99.13,-999.00,3.54,2023-02-06T01:34:44.700000Z,3.01
2023-02-06T01:26:35.000000Z,29.8898,-103.1436,0.97,0.00,79.68,-999.00,inf,2023-02-06T01:36:34.000000Z,4.29
2023-02-06T01:26:35.000000Z,45.4412,-110.6818,0.98,-2.60,-101.40,294.00,5.29,2023-02-06T01:34:43.150000Z,3.08
2023-02-06T01:26:35.000000Z,20.3462,-72.2284,0.57,-12.32,107.13,-999.00,0.09,2023-02-06T01:34:56.848393Z,2.77
2023-02-06T01:26:35.000000Z,32.6648,-95.6294,0.93,1.42,-77.16,-999.00,16.99,2023-02-06T01:36:22.150001Z,3.12
2023-02-06T01:26:35.000000Z,54.6571,-3.9670,0.85,0.00,84.31,116.00,inf,2023-02-06T01:36:34.000000Z,4.21
2023-02-06T01:26:35.000000Z,60.1007,-152.3428,0.98,-3.97,-37.07,172.00,16.41,2023-02-06T01:34:06.450000Z,3.31
2023-02-06T01:26:35.000000Z,42.2268,-74.2856,0.82,6.32,100.32,-999.00,4.14,2023-02-06T01:33:23.500000Z,2.94
2023-02-06T01:26:35.000000Z,35.9578,-83.3779,0.98,2.93,100.48,-999.00,5.02,2023-02-06T01:35:48.444000Z,3.19
2023-02-06T01:26:35.000000Z,36.2468,-82.7275,0.96,3.58,-97.49,-999.00,4.11,2023-02-06T01:35:45.700000Z,3.09
2023-02-06T01:26:35.000000Z,42.3722,-97.0541,0.95,-4.93,97.87,-999.00,3.47,2023-02-06T01:34:14.200001Z,3.05
2023-02-06T01:26:35.000000Z,34.7200,-107.7021,0.96,-0.07,-18.65,-999.00,27.62,2023-02-06T01:35:10.850000Z,3.03
2023-02-06T01:26:35.000000Z,31.3589,-85.6465,0.98,2.57,-131.73,-999.00,20.67,2023-02-06T01:35:21.550000Z,3.08
2023-02-06T01:26:35.000000Z,33.0813,-94.1095,0.90,-1.00,-111.86,-999.00,11.58,2023-02-06T01:36:33.255000Z,3.21
2023-02-06T01:26:35.000000Z,33.2682,-96.2429,0.89,0.42,94.18,-999.00,52.32,2023-02-06T01:36:22.800000Z,2.91
2023-02-06T01:26:35.000000Z,39.1763,-87.2778,0.92,0.15,-99.19,-999.00,2.07,2023-02-06T01:35:47.250000Z,3.09
2023-02-06T01:26:35.000000Z,50.1448,-129.3333,0.84,-5.47,-57.07,147.00,31.22,2023-02-06T01:33:07.200000Z,2.87
2023-02-06T01:26:35.000000Z,64.3776,-145.9609,0.95,1.82,-104.39,248.00,4.69,2023-02-06T01:33:26.850000Z,3.15
2023-02-06T01:26:35.000000Z,45.4360,-76.7110,0.98,1.00,-96.80,303.00,4.13,2023-02-06T01:34:27.800000Z,3.00
2023-02-06T01:26:35.000000Z,35.7019,-81.4510,0.98,-2.50,79.86,-999.00,12.47,2023-02-06T01:35:45.000000Z,3.01
2023-02-06T01:26:35.000000Z,33.0690,-98.8096,0.94,2.77,96.07,-999.00,8.51,2023-02-06T01:36:24.399996Z,3.11
2023-02-06T01:26:35.000000Z,33.1584,-102.8792,0.92,4.05,94.99,-999.00,4.09,2023-02-06T01:35:07.550000Z,2.90
2023-02-06T01:26:35.000000Z,35.6403,-91.3681,0.98,5.63,-140.56,132.00,10.53,2023-02-06T01:35:19.750000Z,3.16
2023-02-06T01:26:35.000000Z,45.7213,-120.8112,0.99,1.52,86.95,247.00,11.80,2023-02-06T01:36:04.800000Z,3.09
2023-02-06T01:26:35.000000Z,42.2980,-88.6388,0.97,-3.50,96.55,-999.00,4.74,2023-02-06T01:36:30.500000Z,3.70
2023-02-06T01:26:35.000000Z,36.0839,-101.5287,0.95,3.88,98.46,-999.00,1.56,2023-02-06T01:36:27.600000Z,3.07
2023-02-06T01:26:35.000000Z,36.5189,-90.0140,0.97,1.20,91.20,210.00,13.02,2023-02-06T01:35:08.850000Z,3.16
2023-02-06T01:26:35.000000Z,39.4120,-88.0543,0.94,3.12,105.50,-999.00,3.67,2023-02-06T01:35:48.950000Z,3.11
2023-02-06T01:26:35.000000Z,40.6087,-88.7355,0.70,-16.48,84.17,-999.00,3.15,2023-02-06T01:35:43.250000Z,2.65
