2022-01-15T05:05:45.000000Z,-32.1675,117.0677,-97.53,-999.00,2.64,2022-01-15T05:07:25.700000Z,3.00
2022-01-15T05:05:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T05:09:05.350000Z,2.58
2022-01-15T05:05:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T05:09:11.000000Z,2.66
2022-01-15T05:05:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T05:09:00.550000Z,2.73
2022-01-15T05:05:45.000000Z,-18.5639,123.0258,169.59,80.00,8.51,2022-01-15T05:07:30.100000Z,2.47
2022-01-15T05:05:45.000000Z,-18.1554,124.5632,-84.80,38.00,2.33,2022-01-15T05:09:57.800000Z,2.75
2022-01-15T05:08:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T05:14:07.150000Z,2.77
2022-01-15T05:08:45.000000Z,-40.0161,174.5485,176.90,16.00,3.00,2022-01-15T05:11:14.200000Z,2.91
2022-01-15T05:08:45.000000Z,-37.3397,175.1667,64.59,-999.00,8.79,2022-01-15T05:12:05.803114Z,2.24
2022-01-15T05:08:45.000000Z,-38.6498,176.1532,-177.60,-999.00,2.74,2022-01-15T05:10:18.900000Z,3.02
2022-01-15T05:08:45.000000Z,-39.4550,175.8589,-88.63,28.00,0.32,2022-01-15T05:11:19.200000Z,2.36
2022-01-15T05:08:45.000000Z,-32.1675,117.0677,-95.11,-999.00,3.40,2022-01-15T05:11:20.450000Z,2.94
2022-01-15T05:08:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T05:09:17.350000Z,2.51
2022-01-15T05:08:45.000000Z,-18.1912,125.0473,7.13,-999.00,2.93,2022-01-15T05:09:20.250000Z,2.26
2022-01-15T05:08:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T05:10:25.100000Z,2.40
2022-01-15T05:08:45.000000Z,-18.5639,123.0258,169.59,136.00,8.51,2022-01-15T05:11:10.900000Z,2.29
2022-01-15T05:08:45.000000Z,-18.1554,124.5632,-118.33,41.00,3.33,2022-01-15T05:10:03.900000Z,2.77
2022-01-15T05:11:45.000000Z,-42.3232,172.3845,97.69,-999.00,0.42,2022-01-15T05:12:09.600000Z,2.84
2022-01-15T05:11:45.000000Z,-40.0161,174.5485,-179.62,21.00,4.20,2022-01-15T05:12:25.750000Z,3.06
2022-01-15T05:11:45.000000Z,-37.3397,175.1667,64.59,-999.00,8.79,2022-01-15T05:14:28.203114Z,3.47
2022-01-15T05:11:45.000000Z,-38.6498,176.1532,-177.60,-999.00,2.74,2022-01-15T05:11:50.250000Z,3.06
2022-01-15T05:11:45.000000Z,-39.4550,175.8589,-93.36,25.00,0.79,2022-01-15T05:12:19.700000Z,3.46
2022-01-15T05:11:45.000000Z,-32.1675,117.0677,-95.11,-999.00,3.40,2022-01-15T05:11:47.850000Z,2.52
2022-01-15T05:11:45.000000Z,-18.5469,126.0103,-149.35,-999.00,9.12,2022-01-15T05:12:22.350000Z,2.54
2022-01-15T05:11:45.000000Z,-18.1912,125.0473,88.33,-999.00,1.30,2022-01-15T05:13:03.850000Z,2.49
2022-01-15T05:11:45.000000Z,-18.5205,125.2861,-121.38,-999.00,15.07,2022-01-15T05:12:31.300000Z,2.41
2022-01-15T05:11:45.000000Z,-18.5639,123.0258,165.72,201.00,3.10,2022-01-15T05:12:41.150000Z,2.53
2022-01-15T05:11:45.000000Z,-18.1554,124.5632,-118.33,342.00,3.33,2022-01-15T05:12:39.550000Z,2.00
